Nation,Total Units,Total Fatalities,Total Serious Injuries,Total Minor Injuries,Year,Month,Day,Time,Speed Limit,Moisture,Adverse Weather Conditions,DayNight,Crash Type,Crash Severity,Alcohol Related ,Drug Related
US,2,0,0,0,2017, November, Saturday,0.30,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, November, Sunday,0.30,40, Dry, N, Night, Side Swipe, Not Injured, Y, N
US,2,0,0,0,2017, December, Saturday,0.30,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, November, Wednesday,0.30,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Tuesday,0.30,40, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Saturday,0.30,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,1,2017, May, Tuesday,0.30,48, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, June, Saturday,0.30,48, Dry, N, Daylight, Side Swipe, Not Injured, N, N
AUS,2,0,0,1,2017, March, Wednesday,0.30,50, Dry, N, Night, Hit Fixed Object, Minor Injury, N, N
AUS,2,0,0,0,2017, May, Monday,0.30,50, Dry, N, Night, Right Angle, Not Injured, N, N
AUS,2,0,0,0,2017, June, Saturday,0.30,50, Dry, N, Night, Hit Fixed Object, Not Injured, Y, N
AUS,2,0,0,0,2017, November, Friday,0.30,50, Dry, N, Night, Hit Fixed Object, Not Injured, N, N
US,3,0,0,0,2017, January, Tuesday,0.30,56, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, February, Sunday,0.30,56, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, March, Tuesday,0.30,56, Wet, Y, Daylight, Rear End, Not Injured, N, N
US,2,0,0,2,2017, April, Saturday,0.30,56, Dry, N, Night, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, June, Wednesday,0.30,56, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, June, Monday,0.30,56, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, July, Wednesday,0.30,56, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, August, Thursday,0.30,56, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US,3,0,0,1,2017, August, Sunday,0.30,56, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, August, Sunday,0.30,56, Dry, N, Daylight, Hit Pedestrian, Minor Injury, N, N
US,6,0,0,1,2017, November, Sunday,0.30,56, Dry, N, Daylight, Rear End, Minor Injury, N, N
AUS,2,0,0,0,2017, January, Thursday,0.30,60, Dry, N, Night, Hit Fixed Object, Not Injured, N, N
AUS,2,0,0,0,2017, January, Tuesday,0.30,60, Dry, N, Night, Head On, Not Injured, N, N
AUS,2,0,1,0,2017, April, Monday,0.30,60, Dry, N, Night, Right Angle, Major Injury, Y, N
AUS,2,0,0,0,2017, April, Monday,0.30,60, Wet, Y, Night, Hit Fixed Object, Not Injured, N, N
AUS,2,0,0,0,2017, June, Sunday,0.30,60, Dry, N, Night, Right Angle, Not Injured, N, N
AUS,2,0,0,0,2017, July, Saturday,0.30,60, Wet, Y, Night, Hit Fixed Object, Not Injured, N, N
AUS,2,0,0,0,2017, July, Saturday,0.30,60, Wet, N, Night, Side Swipe, Not Injured, N, N
AUS,2,0,0,0,2017, December, Sunday,0.30,60, Dry, N, Night, Hit Fixed Object, Not Injured, N, N
US,2,0,0,1,2017, January, Friday,0.30,64, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, March, Thursday,0.30,64, Wet, N, Daylight, Right Angle, Not Injured, N, N
US,3,0,0,1,2017, April, Friday,0.30,64, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,3,0,0,0,2017, June, Saturday,0.30,64, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, June, Friday,0.30,64, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, October, Thursday,0.30,64, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, November, Sunday,0.30,64, Wet, N, Daylight, Right Angle, Not Injured, N, N
US,3,0,0,0,2017, November, Friday,0.30,64, Dry, N, Night, Side Swipe, Not Injured, N, N
US,2,0,1,0,2017, December, Monday,0.30,64, Wet, Y, Daylight, Right Angle, Major Injury, N, N
US,2,0,0,0,2017, March, Thursday,0.30,72, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, March, Thursday,0.30,72, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, February, Sunday,0.30,72, Dry, N, Night, Rear End, Not Injured, N, N
US,2,0,0,0,2017, August, Saturday,0.30,72, Dry, N, Daylight, Rear End, Not Injured, N, N
US,4,0,0,0,2017, September, Saturday,0.30,72, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, October, Wednesday,0.30,72, Dry, N, Daylight, Rear End, Not Injured, N, N
US,3,0,0,0,2017, December, Thursday,0.30,72, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,0,2017, January, Thursday,0.30,80, Dry, N, Night, Hit Fixed Object, Not Injured, N, N
US,2,0,0,0,2017, November, Saturday,0.30,89, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,1,2017, December, Thursday,0.30,89, Dry, N, Daylight, Rear End, Minor Injury, N, N
AUS,2,0,0,0,2017, March, Saturday,0.30,90, Dry, N, Night, Side Swipe, Not Injured, N, N
AUS,2,1,0,2,2017, January, Friday,0.30,110, Dry, N, Night, Head On, Fatal, Y, Y
US,2,0,0,0,2017, December, Friday,0.50,16, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, March, Sunday,0.50,24, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, May, Tuesday,0.50,24, Dry, N, Daylight, Head On, Not Injured, N, N
US,2,0,0,0,2017, July, Thursday,0.50,24, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Tuesday,0.50,40, Wet, Y, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, February, Thursday,0.50,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, February, Monday,0.50,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,1,2017, February, Sunday,0.50,40, Wet, N, Night, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, February, Monday,0.50,40, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, March, Sunday,0.50,40, Dry, N, Daylight, Head On, Not Injured, N, N
US,2,0,0,0,2017, March, Thursday,0.50,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, March, Monday,0.50,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, April, Friday,0.50,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,6,0,0,0,2017, April, Monday,0.50,40, Wet, Y, Night, Side Swipe, Not Injured, Y, N
US,2,0,0,0,2017, April, Tuesday,0.50,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, April, Tuesday,0.50,40, Dry, N, Daylight, Head On, Not Injured, N, N
US,2,0,0,0,2017, April, Sunday,0.50,40, Dry, N, Night, Side Swipe, Not Injured, Y, Y
US,3,0,0,0,2017, May, Thursday,0.50,40, Dry, N, Night, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, May, Thursday,0.50,40, Dry, N, Night, Right Angle, Not Injured, Y, N
US,3,0,0,0,2017, May, Saturday,0.50,40, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, May, Saturday,0.50,40, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US,2,0,0,2,2017, May, Sunday,0.50,40, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,1,0,2017, May, Sunday,0.50,40, Dry, N, Daylight, Right Angle, Major Injury, N, N
US,2,0,0,1,2017, June, Sunday,0.50,40, Dry, N, Daylight, Right Angle, Minor Injury, Y, N
US,2,0,1,1,2017, June, Tuesday,0.50,40, Dry, N, Daylight, Right Angle, Major Injury, N, N
US,2,0,0,0,2017, June, Thursday,0.50,40, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, July, Thursday,0.50,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, July, Thursday,0.50,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, July, Sunday,0.50,40, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, August, Monday,0.50,40, Wet, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, August, Thursday,0.50,40, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,1,2017, August, Tuesday,0.50,40, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, August, Saturday,0.50,40, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, August, Saturday,0.50,40, Dry, N, Night, Rear End, Not Injured, Y, N
US,2,0,0,0,2017, September, Tuesday,0.50,40, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, September, Saturday,0.50,40, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, September, Saturday,0.50,40, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, October, Saturday,0.50,40, Dry, N, Night, Head On, Not Injured, N, N
US,2,0,0,0,2017, October, Tuesday,0.50,40, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, October, Tuesday,0.50,40, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,1,2017, November, Wednesday,0.50,40, Dry, N, Daylight, Head On, Minor Injury, N, N
US,2,0,0,0,2017, November, Friday,0.50,40, Dry, N, Daylight, Rear End, Not Injured, N, N
US,3,0,0,0,2017, November, Monday,0.50,40, Wet, Y, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, November, Friday,0.50,40, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,2,2017, December, Saturday,0.50,40, Wet, Y, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, June, Sunday,0.50,48, Dry, N, Night, Rear End, Minor Injury, N, N
US,2,0,0,1,2017, October, Monday,0.50,48, Wet, Y, Daylight, Right Angle, Minor Injury, N, N
US,3,0,0,0,2017, December, Sunday,0.50,48, Dry, N, Night, Head On, Not Injured, Y, N
AUS,2,0,0,0,2017, February, Thursday,0.50,50, Dry, N, Night, Hit Fixed Object, Not Injured, N, N
AUS,2,1,0,0,2017, March, Saturday,0.50,50, Dry, N, Night, Hit Pedestrian, Fatal, Y, N
AUS,2,0,0,0,2017, July, Sunday,0.50,50, Dry, N, Night, Hit Fixed Object, Not Injured, Y, N
AUS,2,0,0,0,2017, August, Saturday,0.50,50, Dry, N, Night, Hit Fixed Object, Not Injured, N, N
AUS,2,0,0,0,2017, November, Sunday,0.50,50, Dry, N, Night, Right Angle, Not Injured, N, N
US,3,0,0,0,2017, January, Friday,0.50,56, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, January, Saturday,0.50,56, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, February, Wednesday,0.50,56, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, March, Friday,0.50,56, Dry, N, Night, Rear End, Not Injured, N, N
US,2,0,0,0,2017, March, Monday,0.50,56, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, April, Saturday,0.50,56, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, April, Tuesday,0.50,56, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, May, Friday,0.50,56, Dry, N, Daylight, Head On, Not Injured, N, N
US,2,0,0,0,2017, June, Friday,0.50,56, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,1,0,2017, June, Tuesday,0.50,56, Dry, N, Night, Hit Pedestrian, Major Injury, N, N
US,2,0,0,0,2017, June, Thursday,0.50,56, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, June, Friday,0.50,56, Dry, N, Daylight, Head On, Not Injured, N, N
US,3,0,0,0,2017, June, Friday,0.50,56, Wet, Y, Daylight, Rear End, Not Injured, N, N
US,2,0,0,1,2017, June, Thursday,0.50,56, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,4,2017, July, Thursday,0.50,56, Dry, N, Daylight, Head On, Minor Injury, N, N
US,4,0,0,2,2017, July, Saturday,0.50,56, Dry, N, Night, Right Angle, Minor Injury, Y, N
US,2,0,0,0,2017, July, Saturday,0.50,56, Wet, Y, Night, Right Angle, Minor Injury, Y, N
US,2,0,0,0,2017, August, Monday,0.50,56, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,3,0,0,0,2017, September, Tuesday,0.50,56, Dry, N, Night, Rear End, Not Injured, N, N
US,2,0,0,0,2017, August, Tuesday,0.50,56, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,3,0,0,0,2017, October, Tuesday,0.50,56, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, October, Wednesday,0.50,56, Wet, N, Night, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, October, Saturday,0.50,56, Wet, Y, Daylight, Rear End, Minor Injury, N, N
US,3,0,0,0,2017, October, Tuesday,0.50,56, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, November, Thursday,0.50,56, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Saturday,0.50,56, Dry, N, Daylight, Side Swipe, Not Injured, N, N
AUS,2,0,0,0,2017, February, Monday,0.50,60, Dry, N, Night, Hit Fixed Object, Not Injured, N, N
AUS,2,0,0,0,2017, March, Tuesday,0.50,60, Dry, N, Night, Rear End, Not Injured, N, N
AUS,3,0,0,0,2017, April, Sunday,0.50,60, Dry, N, Night, Rear End, Not Injured, N, N
AUS,2,0,0,0,2017, June, Thursday,0.50,60, Wet, Y, Night, Hit Fixed Object, Not Injured, Y, N
AUS,2,0,0,0,2017, September, Sunday,0.50,60, Wet, Y, Night, Hit Fixed Object, Not Injured, N, N
AUS,2,0,0,0,2017, September, Sunday,0.50,60, Dry, N, Night, Hit Fixed Object, Not Injured, N, N
AUS,2,0,0,0,2017, October, Sunday,0.50,60, Dry, N, Night, Rear End, Not Injured, N, N
AUS,2,0,2,0,2017, November, Sunday,0.50,60, Dry, N, Night, Hit Fixed Object, Major Injury, N, N
AUS,2,0,0,0,2017, December, Friday,0.50,60, Dry, N, Night, Right Angle, Not Injured, N, N
AUS,2,0,0,1,2017, December, Wednesday,0.50,60, Dry, N, Night, Hit Fixed Object, Minor Injury, N, Y
US,2,0,0,0,2017, March, Monday,0.50,64, Dry, N, Daylight, Side Swipe, Minor Injury, N, N
US,2,0,0,0,2017, March, Monday,0.50,64, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,1,2017, April, Sunday,0.50,64, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,1,2017, May, Saturday,0.50,64, Wet, Y, Daylight, Rear End, Minor Injury, N, N
US,4,0,0,0,2017, May, Saturday,0.50,64, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, September, Tuesday,0.50,64, Dry, N, Night, Right Angle, Minor Injury, Y, N
US,2,0,0,0,2017, September, Friday,0.50,64, Dry, N, Daylight, Head On, Not Injured, N, N
US,2,0,0,0,2017, October, Saturday,0.50,64, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, October, Saturday,0.50,64, Wet, Y, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, November, Saturday,0.50,64, Dry, N, Night, Rear End, Not Injured, Y, N
AUS,3,0,0,0,2017, November, Thursday,0.50,70, Dry, N, Night, Hit Fixed Object, Not Injured, N, N
AUS,2,0,0,0,2017, October, Monday,0.50,80, Dry, N, Night, Hit Pedestrian, Not Injured, N, N
AUS,2,0,0,0,2017, November, Monday,0.50,80, Dry, N, Night, Hit Fixed Object, Not Injured, N, N
US,3,0,0,1,2017, January, Friday,0.50,89, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, March, Monday,0.50,89, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, April, Wednesday,0.50,89, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, May, Sunday,0.50,89, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,1,2017, June, Tuesday,0.50,89, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,3,0,0,0,2017, October, Sunday,0.50,89, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, November, Friday,0.50,89, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, June, Sunday,0.50,89, Dry, N, Night, Rear End, Minor Injury, N, N
US,2,0,0,1,2017, December, Saturday,0.50,89, Dry, N, Night, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, November, Friday,0.50,89, Dry, N, Night, Rear End, Not Injured, N, N
US,2,0,0,0,2017, December, Saturday,0.50,89, Wet, Y, Night, Rear End, Not Injured, N, N
US,3,0,0,1,2017, December, Saturday,0.50,89, Wet, Y, Night, Rear End, Minor Injury, N, N
AUS,2,0,0,0,2017, December, Sunday,0.50,90, Dry, N, Night, Hit Fixed Object, Not Injured, N, N
AUS,2,0,0,0,2017, September, Monday,0.50,100, Wet, Y, Night, Hit Fixed Object, Not Injured, N, N
AUS,2,0,0,0,2017, October, Wednesday,0.50,100, Dry, N, Night, Hit Fixed Object, Not Injured, N, N
AUS,2,0,0,2,2017, October, Sunday,0.50,100, Dry, N, Night, Hit Fixed Object, Minor Injury, N, N
AUS,2,0,0,0,2017, October, Monday,0.50,100, Dry, N, Night, Hit Fixed Object, Not Injured, N, N
AUS,2,1,0,0,2017, September, Monday,0.50,110, Dry, N, Night, Hit Fixed Object, Fatal, N, N
US,2,0,0,0,2017, December, Thursday,0.70,24, Wet, Y, Night, Right Angle, Not Injured, Y, N
US,2,0,0,0,2017, January, Friday,0.70,32, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,2,2017, December, Sunday,0.70,32, Dry, N, Daylight, Head On, Minor Injury, N, N
US,2,0,0,0,2017, January, Monday,0.70,40, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Thursday,0.70,40, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, February, Thursday,0.70,40, Dry, N, Daylight, Rear End, Not Injured, N, N
US,7,0,0,0,2017, February, Saturday,0.70,40, Dry, N, Night, Side Swipe, Minor Injury, Y, N
US,3,0,0,0,2017, February, Thursday,0.70,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,1,0,2017, February, Sunday,0.70,40, Dry, N, Daylight, Hit Pedestrian, Major Injury, N, N
US,2,0,0,0,2017, March, Tuesday,0.70,40, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, April, Saturday,0.70,40, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, April, Friday,0.70,40, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,1,2017, April, Saturday,0.70,40, Wet, Y, Night, Hit Pedestrian, Minor Injury, N, N
US,2,0,0,0,2017, May, Tuesday,0.70,40, Dry, N, Night, Rear End, Not Injured, N, N
US,2,0,0,0,2017, May, Sunday,0.70,40, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, May, Monday,0.70,40, Dry, N, Night, Rear End, Not Injured, Y, N
US,4,0,0,0,2017, May, Wednesday,0.70,40, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, May, Saturday,0.70,40, Wet, N, Night, Right Angle, Not Injured, Y, N
US,2,0,0,1,2017, June, Sunday,0.70,40, Dry, N, Daylight, Hit Pedestrian, Minor Injury, N, N
US,2,0,0,0,2017, June, Thursday,0.70,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, July, Wednesday,0.70,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,1,2017, July, Friday,0.70,40, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,3,0,0,0,2017, July, Sunday,0.70,40, Dry, N, Night, Side Swipe, Not Injured, Y, N
US,2,0,0,0,2017, August, Friday,0.70,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, August, Saturday,0.70,40, Dry, N, Night, Rear End, Not Injured, N, N
US,3,0,0,1,2017, July, Thursday,0.70,40, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, September, Saturday,0.70,40, Dry, N, Night, Right Angle, Not Injured, Y, N
US,2,0,0,0,2017, September, Saturday,0.70,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, October, Tuesday,0.70,40, Dry, N, Daylight, Head On, Not Injured, N, N
US,2,0,0,0,2017, October, Saturday,0.70,40, Dry, N, Night, Right Angle, Not Injured, N, N
US,4,0,0,0,2017, November, Wednesday,0.70,40, Wet, Y, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, October, Wednesday,0.70,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, November, Tuesday,0.70,40, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, December, Wednesday,0.70,40, Dry, N, Daylight, Head On, Not Injured, N, N
US,2,0,0,0,2017, December, Thursday,0.70,40, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, December, Thursday,0.70,40, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, December, Friday,0.70,40, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Monday,0.70,48, Dry, N, Daylight, Hit Pedestrian, Minor Injury, N, N
US,2,0,1,0,2017, March, Sunday,0.70,48, Dry, N, Night, Head On, Major Injury, N, N
US,2,0,1,0,2017, June, Wednesday,0.70,48, Dry, N, Daylight, Hit Pedestrian, Major Injury, N, N
US,2,0,1,1,2017, August, Tuesday,0.70,48, Dry, N, Daylight, Rear End, Major Injury, N, N
AUS,2,0,0,0,2017, January, Thursday,0.70,50, Dry, N, Night, Hit Fixed Object, Not Injured, N, N
AUS,2,0,0,0,2017, March, Thursday,0.70,50, Dry, N, Night, Hit Fixed Object, Not Injured, N, N
AUS,2,0,0,0,2017, May, Monday,0.70,50, Dry, N, Night, Hit Fixed Object, Not Injured, N, N
AUS,2,0,0,1,2017, September, Sunday,0.70,50, Dry, N, Night, Hit Fixed Object, Minor Injury, Y, N
US,2,0,0,0,2017, January, Sunday,0.70,56, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Thursday,0.70,56, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US,3,0,0,0,2017, April, Saturday,0.70,56, Wet, Y, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, April, Friday,0.70,56, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, May, Wednesday,0.70,56, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, June, Friday,0.70,56, Dry, N, Daylight, Side Swipe, Minor Injury, N, N
US,2,0,0,0,2017, June, Saturday,0.70,56, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, June, Thursday,0.70,56, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, July, Thursday,0.70,56, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US,2,0,1,0,2017, August, Tuesday,0.70,56, Dry, N, Daylight, Hit Pedestrian, Major Injury, N, N
US,2,0,0,0,2017, August, Wednesday,0.70,56, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,1,2017, October, Sunday,0.70,56, Wet, Y, Night, Head On, Minor Injury, Y, N
US,2,0,0,0,2017, October, Sunday,0.70,56, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, November, Thursday,0.70,56, Dry, N, Daylight, Head On, Not Injured, N, N
US,2,0,0,0,2017, December, Thursday,0.70,56, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, December, Thursday,0.70,56, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,0,2017, February, Wednesday,0.70,60, Dry, N, Night, Hit Fixed Object, Not Injured, N, N
AUS,2,0,0,1,2017, March, Tuesday,0.70,60, Dry, N, Night, Hit Fixed Object, Minor Injury, N, N
